utterance_id,audio_path,transcript,speaker_id,chapter_id
3575-170457-0008,test-clean\3575\170457\3575-170457-0008.flac,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMAN'S DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED,3575,170457
3575-170457-0009,test-clean\3575\170457\3575-170457-0009.flac,JANUARY AND FEBRUARY OF EIGHTEEN THIRTY SEVEN HAD PASSED AWAY AND STILL THERE WAS NO REPLY FROM SOUTHEY,3575,170457
3575-170457-0010,test-clean\3575\170457\3575-170457-0010.flac,I AM NOT DEPRECIATING IT WHEN I SAY THAT IN THESE TIMES IT IS NOT RARE,3575,170457
3575-170457-0011,test-clean\3575\170457\3575-170457-0011.flac,BUT IT IS NOT WITH A VIEW TO DISTINCTION THAT YOU SHOULD CULTIVATE THIS TALENT IF YOU CONSULT YOUR OWN HAPPINESS,3575,170457
3575-170457-0012,test-clean\3575\170457\3575-170457-0012.flac,YOU WILL SAY THAT A WOMAN HAS NO NEED OF SUCH A CAUTION THERE CAN BE NO PERIL IN IT FOR HER,3575,170457
3575-170457-0013,test-clean\3575\170457\3575-170457-0013.flac,THE MORE SHE IS ENGAGED IN HER PROPER DUTIES THE LESS LEISURE WILL SHE HAVE FOR IT EVEN AS AN ACCOMPLISHMENT AND A RECREATION,3575,170457
3575-170457-0014,test-clean\3575\170457\3575-170457-0014.flac,TO THOSE DUTIES YOU HAVE NOT YET BEEN CALLED AND WHEN YOU ARE YOU WILL BE LESS EAGER FOR CELEBRITY,3575,170457
3575-170457-0015,test-clean\3575\170457\3575-170457-0015.flac,BUT DO NOT SUPPOSE THAT I DISPARAGE THE GIFT WHICH YOU POSSESS NOR THAT I WOULD DISCOURAGE YOU FROM EXERCISING IT I ONLY EXHORT YOU SO TO THINK OF IT AND SO TO USE IT AS TO RENDER IT CONDUCIVE TO YOUR OWN PERMANENT GOOD,3575,170457
3575-170457-0016,test-clean\3575\170457\3575-170457-0016.flac,FAREWELL MADAM,3575,170457
3575-170457-0017,test-clean\3575\170457\3575-170457-0017.flac,THOUGH I MAY BE BUT AN UNGRACIOUS ADVISER YOU WILL ALLOW ME THEREFORE TO SUBSCRIBE MYSELF WITH THE BEST WISHES FOR YOUR HAPPINESS HERE AND HEREAFTER YOUR TRUE FRIEND ROBERT SOUTHEY,3575,170457
3575-170457-0018,test-clean\3575\170457\3575-170457-0018.flac,SIR MARCH SIXTEENTH,3575,170457
3575-170457-0019,test-clean\3575\170457\3575-170457-0019.flac,I HAD NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,3575,170457
3575-170457-0020,test-clean\3575\170457\3575-170457-0020.flac,I KNOW THE FIRST LETTER I WROTE TO YOU WAS ALL SENSELESS TRASH FROM BEGINNING TO END BUT I AM NOT ALTOGETHER THE IDLE DREAMING BEING IT WOULD SEEM TO DENOTE,3575,170457
3575-170457-0021,test-clean\3575\170457\3575-170457-0021.flac,I THOUGHT IT THEREFORE MY DUTY WHEN I LEFT SCHOOL TO BECOME A GOVERNESS,3575,170457
3575-170457-0022,test-clean\3575\170457\3575-170457-0022.flac,IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANY ONE ELSE WITH MY THOUGHTS,3575,170457
3575-170457-0023,test-clean\3575\170457\3575-170457-0023.flac,I CAREFULLY AVOID ANY APPEARANCE OF PREOCCUPATION AND ECCENTRICITY WHICH MIGHT LEAD THOSE I LIVE AMONGST TO SUSPECT THE NATURE OF MY PURSUITS,3575,170457
3575-170457-0024,test-clean\3575\170457\3575-170457-0024.flac,I DON'T ALWAYS SUCCEED FOR SOMETIMES WHEN I'M TEACHING OR SEWING I WOULD RATHER BE READING OR WRITING BUT I TRY TO DENY MYSELF AND MY FATHER'S APPROBATION AMPLY REWARDED ME FOR THE PRIVATION,3575,170457
3575-170457-0025,test-clean\3575\170457\3575-170457-0025.flac,AGAIN I THANK YOU THIS INCIDENT I SUPPOSE WILL BE RENEWED NO MORE IF I LIVE TO BE AN OLD WOMAN I SHALL REMEMBER IT THIRTY YEARS HENCE AS A BRIGHT DREAM,3575,170457
3575-170457-0026,test-clean\3575\170457\3575-170457-0026.flac,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,3575,170457
3575-170457-0027,test-clean\3575\170457\3575-170457-0027.flac,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,3575,170457
3575-170457-0028,test-clean\3575\170457\3575-170457-0028.flac,KESWICK MARCH TWENTY SECOND EIGHTEEN THIRTY SEVEN DEAR MADAM,3575,170457
3575-170457-0029,test-clean\3575\170457\3575-170457-0029.flac,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,3575,170457
3575-170457-0030,test-clean\3575\170457\3575-170457-0030.flac,OF THIS SECOND LETTER ALSO SHE SPOKE AND TOLD ME THAT IT CONTAINED AN INVITATION FOR HER TO GO AND SEE THE POET IF EVER SHE VISITED THE LAKES,3575,170457
3575-170457-0031,test-clean\3575\170457\3575-170457-0031.flac,ON AUGUST TWENTY SEVENTH EIGHTEEN THIRTY SEVEN SHE WRITES,3575,170457
3575-170457-0032,test-clean\3575\170457\3575-170457-0032.flac,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,3575,170457
3575-170457-0033,test-clean\3575\170457\3575-170457-0033.flac,SATURDAY AFTER SATURDAY COMES ROUND AND I CAN HAVE NO HOPE OF HEARING YOUR KNOCK AT THE DOOR AND THEN BEING TOLD THAT MISS E IS COME OH DEAR,3575,170457
3575-170457-0034,test-clean\3575\170457\3575-170457-0034.flac,IN THIS MONOTONOUS LIFE OF MINE THAT WAS A PLEASANT EVENT,3575,170457
3575-170457-0035,test-clean\3575\170457\3575-170457-0035.flac,I WISH IT WOULD RECUR AGAIN BUT IT WILL TAKE TWO OR THREE INTERVIEWS BEFORE THE STIFFNESS THE ESTRANGEMENT OF THIS LONG SEPARATION WILL WEAR AWAY,3575,170457
3575-170457-0036,test-clean\3575\170457\3575-170457-0036.flac,MY EYES FILL WITH TEARS WHEN I CONTRAST THE BLISS OF SUCH A STATE BRIGHTENED BY HOPES OF THE FUTURE WITH THE MELANCHOLY STATE I NOW LIVE IN UNCERTAIN THAT I EVER FELT TRUE CONTRITION WANDERING IN THOUGHT AND DEED LONGING FOR HOLINESS WHICH I SHALL NEVER NEVER OBTAIN SMITTEN AT TIMES TO THE HEART WITH THE CONVICTION THAT GHASTLY CALVINISTIC DOCTRINES ARE TRUE DARKENED IN SHORT BY THE VERY SHADOWS OF SPIRITUAL DEATH,3575,170457
3575-170457-0037,test-clean\3575\170457\3575-170457-0037.flac,IF CHRISTIAN PERFECTION BE NECESSARY TO SALVATION I SHALL NEVER BE SAVED MY HEART IS A VERY HOTBED FOR SINFUL THOUGHTS AND WHEN I DECIDE ON AN ACTION I SCARCELY REMEMBER TO LOOK TO MY REDEEMER FOR DIRECTION,3575,170457
3575-170457-0038,test-clean\3575\170457\3575-170457-0038.flac,AND MEANTIME I KNOW THE GREATNESS OF JEHOVAH I ACKNOWLEDGE THE PERFECTION OF HIS WORD I ADORE THE PURITY OF THE CHRISTIAN FAITH MY THEORY IS RIGHT MY PRACTICE HORRIBLY WRONG,3575,170457
3575-170457-0039,test-clean\3575\170457\3575-170457-0039.flac,THE CHRISTMAS HOLIDAYS CAME AND SHE AND ANNE RETURNED TO THE PARSONAGE AND TO THAT HAPPY HOME CIRCLE IN WHICH ALONE THEIR NATURES EXPANDED AMONGST ALL OTHER PEOPLE THEY SHRIVELLED UP MORE OR LESS,3575,170457
3575-170457-0040,test-clean\3575\170457\3575-170457-0040.flac,INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT,3575,170457
3575-170457-0041,test-clean\3575\170457\3575-170457-0041.flac,SHE WAS GONE OUT INTO THE VILLAGE ON SOME ERRAND WHEN AS SHE WAS DESCENDING THE STEEP STREET HER FOOT SLIPPED ON THE ICE AND SHE FELL IT WAS DARK AND NO ONE SAW HER MISCHANCE TILL AFTER A TIME HER GROANS ATTRACTED THE ATTENTION OF A PASSER BY,3575,170457
3575-170457-0042,test-clean\3575\170457\3575-170457-0042.flac,UNFORTUNATELY THE FRACTURE COULD NOT BE SET TILL SIX O'CLOCK THE NEXT MORNING AS NO SURGEON WAS TO BE HAD BEFORE THAT TIME AND SHE NOW LIES AT OUR HOUSE IN A VERY DOUBTFUL AND DANGEROUS STATE,3575,170457
3575-170457-0043,test-clean\3575\170457\3575-170457-0043.flac,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGHER DECISION THAN OURS AND THAT YOU WERE RESOLVED TO SUBMIT WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND TO BE SILENT IT MAY BE ALL FOR THE BEST,3575,170457
3575-170457-0044,test-clean\3575\170457\3575-170457-0044.flac,AFTER THIS DISAPPOINTMENT I NEVER DARE RECKON WITH CERTAINTY ON THE ENJOYMENT OF A PLEASURE AGAIN IT SEEMS AS IF SOME FATALITY STOOD BETWEEN YOU AND ME,3575,170457
3575-170457-0045,test-clean\3575\170457\3575-170457-0045.flac,I AM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY,3575,170457
3575-170457-0046,test-clean\3575\170457\3575-170457-0046.flac,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGIST'S SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLDS ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBY'S FRACTURED LEG,3575,170457
3575-170457-0047,test-clean\3575\170457\3575-170457-0047.flac,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,3575,170457
3575-170457-0048,test-clean\3575\170457\3575-170457-0048.flac,HE REFUSED AT FIRST TO LISTEN TO THE CAREFUL ADVICE IT WAS REPUGNANT TO HIS LIBERAL NATURE,3575,170457
3575-170457-0049,test-clean\3575\170457\3575-170457-0049.flac,THIS DECISION WAS COMMUNICATED TO THE GIRLS,3575,170457
3575-170457-0050,test-clean\3575\170457\3575-170457-0050.flac,TABBY HAD TENDED THEM IN THEIR CHILDHOOD THEY AND NONE OTHER SHOULD TEND HER IN HER INFIRMITY AND AGE,3575,170457
3575-170457-0051,test-clean\3575\170457\3575-170457-0051.flac,AT TEA TIME THEY WERE SAD AND SILENT AND THE MEAL WENT AWAY UNTOUCHED BY ANY OF THE THREE,3575,170457
3575-170457-0052,test-clean\3575\170457\3575-170457-0052.flac,SHE HAD ANOTHER WEIGHT ON HER MIND THIS CHRISTMAS,3575,170457
3575-170457-0053,test-clean\3575\170457\3575-170457-0053.flac,BUT ANNE HAD BEGUN TO SUFFER JUST BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG,3575,170457
3575-170457-0054,test-clean\3575\170457\3575-170457-0054.flac,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNE'S STATE OF HEALTH,3575,170457
3575-170457-0055,test-clean\3575\170457\3575-170457-0055.flac,STILL HER HEART HAD RECEIVED A SHOCK IN THE PERCEPTION OF ANNE'S DELICACY AND ALL THESE HOLIDAYS SHE WATCHED OVER HER WITH THE LONGING FOND ANXIETY WHICH IS SO FULL OF SUDDEN PANGS OF FEAR,3575,170457
3575-170457-0056,test-clean\3575\170457\3575-170457-0056.flac,I DOUBT WHETHER BRANWELL WAS MAINTAINING HIMSELF AT THIS TIME,3575,170457
260-123286-0000,test-clean\260\123286\260-123286-0000.flac,SATURDAY AUGUST FIFTEENTH THE SEA UNBROKEN ALL ROUND NO LAND IN SIGHT,260,123286
260-123286-0001,test-clean\260\123286\260-123286-0001.flac,THE HORIZON SEEMS EXTREMELY DISTANT,260,123286
260-123286-0002,test-clean\260\123286\260-123286-0002.flac,ALL MY DANGER AND SUFFERINGS WERE NEEDED TO STRIKE A SPARK OF HUMAN FEELING OUT OF HIM BUT NOW THAT I AM WELL HIS NATURE HAS RESUMED ITS SWAY,260,123286
260-123286-0003,test-clean\260\123286\260-123286-0003.flac,YOU SEEM ANXIOUS MY UNCLE I SAID SEEING HIM CONTINUALLY WITH HIS GLASS TO HIS EYE ANXIOUS,260,123286
260-123286-0004,test-clean\260\123286\260-123286-0004.flac,ONE MIGHT BE WITH LESS REASON THAN NOW,260,123286
260-123286-0005,test-clean\260\123286\260-123286-0005.flac,I AM NOT COMPLAINING THAT THE RATE IS SLOW BUT THAT THE SEA IS SO WIDE,260,123286
260-123286-0006,test-clean\260\123286\260-123286-0006.flac,WE ARE LOSING TIME AND THE FACT IS I HAVE NOT COME ALL THIS WAY TO TAKE A LITTLE SAIL UPON A POND ON A RAFT,260,123286
260-123286-0007,test-clean\260\123286\260-123286-0007.flac,HE CALLED THIS SEA A POND AND OUR LONG VOYAGE TAKING A LITTLE SAIL,260,123286
260-123286-0008,test-clean\260\123286\260-123286-0008.flac,THEREFORE DON'T TALK TO ME ABOUT VIEWS AND PROSPECTS,260,123286
260-123286-0009,test-clean\260\123286\260-123286-0009.flac,I TAKE THIS AS MY ANSWER AND I LEAVE THE PROFESSOR TO BITE HIS LIPS WITH IMPATIENCE,260,123286
260-123286-0010,test-clean\260\123286\260-123286-0010.flac,SUNDAY AUGUST SIXTEENTH,260,123286
260-123286-0011,test-clean\260\123286\260-123286-0011.flac,NOTHING NEW WEATHER UNCHANGED THE WIND FRESHENS,260,123286
260-123286-0012,test-clean\260\123286\260-123286-0012.flac,BUT THERE SEEMED NO REASON TO FEAR,260,123286
260-123286-0013,test-clean\260\123286\260-123286-0013.flac,THE SHADOW OF THE RAFT WAS CLEARLY OUTLINED UPON THE SURFACE OF THE WAVES,260,123286
260-123286-0014,test-clean\260\123286\260-123286-0014.flac,TRULY THIS SEA IS OF INFINITE WIDTH,260,123286
260-123286-0015,test-clean\260\123286\260-123286-0015.flac,IT MUST BE AS WIDE AS THE MEDITERRANEAN OR THE ATLANTIC AND WHY NOT,260,123286
260-123286-0016,test-clean\260\123286\260-123286-0016.flac,THESE THOUGHTS AGITATED ME ALL DAY AND MY IMAGINATION SCARCELY CALMED DOWN AFTER SEVERAL HOURS SLEEP,260,123286
260-123286-0017,test-clean\260\123286\260-123286-0017.flac,I SHUDDER AS I RECALL THESE MONSTERS TO MY REMEMBRANCE,260,123286
260-123286-0018,test-clean\260\123286\260-123286-0018.flac,I SAW AT THE HAMBURG MUSEUM THE SKELETON OF ONE OF THESE CREATURES THIRTY FEET IN LENGTH,260,123286
260-123286-0019,test-clean\260\123286\260-123286-0019.flac,I SUPPOSE PROFESSOR LIEDENBROCK WAS OF MY OPINION TOO AND EVEN SHARED MY FEARS FOR AFTER HAVING EXAMINED THE PICK HIS EYES TRAVERSED THE OCEAN FROM SIDE TO SIDE,260,123286
260-123286-0020,test-clean\260\123286\260-123286-0020.flac,TUESDAY AUGUST EIGHTEENTH,260,123286
260-123286-0021,test-clean\260\123286\260-123286-0021.flac,DURING HIS WATCH I SLEPT,260,123286
260-123286-0022,test-clean\260\123286\260-123286-0022.flac,TWO HOURS AFTERWARDS A TERRIBLE SHOCK AWOKE ME,260,123286
260-123286-0023,test-clean\260\123286\260-123286-0023.flac,THE RAFT WAS HEAVED UP ON A WATERY MOUNTAIN AND PITCHED DOWN AGAIN AT A DISTANCE OF TWENTY FATHOMS,260,123286
260-123286-0024,test-clean\260\123286\260-123286-0024.flac,THERE'S A WHALE A WHALE CRIED THE PROFESSOR,260,123286
260-123286-0025,test-clean\260\123286\260-123286-0025.flac,FLIGHT WAS OUT OF THE QUESTION NOW THE REPTILES ROSE THEY WHEELED AROUND OUR LITTLE RAFT WITH A RAPIDITY GREATER THAN THAT OF EXPRESS TRAINS,260,123286
260-123286-0026,test-clean\260\123286\260-123286-0026.flac,TWO MONSTERS ONLY WERE CREATING ALL THIS COMMOTION AND BEFORE MY EYES ARE TWO REPTILES OF THE PRIMITIVE WORLD,260,123286
260-123286-0027,test-clean\260\123286\260-123286-0027.flac,I CAN DISTINGUISH THE EYE OF THE ICHTHYOSAURUS GLOWING LIKE A RED HOT COAL AND AS LARGE AS A MAN'S HEAD,260,123286
260-123286-0028,test-clean\260\123286\260-123286-0028.flac,ITS JAW IS ENORMOUS AND ACCORDING TO NATURALISTS IT IS ARMED WITH NO LESS THAN ONE HUNDRED AND EIGHTY TWO TEETH,260,123286
260-123286-0029,test-clean\260\123286\260-123286-0029.flac,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH THE GREATEST ANIMOSITY,260,123286
260-123286-0030,test-clean\260\123286\260-123286-0030.flac,SUDDENLY THE ICHTHYOSAURUS AND THE PLESIOSAURUS DISAPPEAR BELOW LEAVING A WHIRLPOOL EDDYING IN THE WATER,260,123286
260-123286-0031,test-clean\260\123286\260-123286-0031.flac,AS FOR THE ICHTHYOSAURUS HAS HE RETURNED TO HIS SUBMARINE CAVERN,260,123286
260-123288-0000,test-clean\260\123288\260-123288-0000.flac,THE ROARINGS BECOME LOST IN THE DISTANCE,260,123288
260-123288-0001,test-clean\260\123288\260-123288-0001.flac,THE WEATHER IF WE MAY USE THAT TERM WILL CHANGE BEFORE LONG,260,123288
260-123288-0002,test-clean\260\123288\260-123288-0002.flac,THE ATMOSPHERE IS CHARGED WITH VAPOURS PERVADED WITH THE ELECTRICITY GENERATED BY THE EVAPORATION OF SALINE WATERS,260,123288
260-123288-0003,test-clean\260\123288\260-123288-0003.flac,THE ELECTRIC LIGHT CAN SCARCELY PENETRATE THROUGH THE DENSE CURTAIN WHICH HAS DROPPED OVER THE THEATRE ON WHICH THE BATTLE OF THE ELEMENTS IS ABOUT TO BE WAGED,260,123288
260-123288-0004,test-clean\260\123288\260-123288-0004.flac,THE AIR IS HEAVY THE SEA IS CALM,260,123288
260-123288-0005,test-clean\260\123288\260-123288-0005.flac,FROM TIME TO TIME A FLEECY TUFT OF MIST WITH YET SOME GLEAMING LIGHT LEFT UPON IT DROPS DOWN UPON THE DENSE FLOOR OF GREY AND LOSES ITSELF IN THE OPAQUE AND IMPENETRABLE MASS,260,123288
260-123288-0006,test-clean\260\123288\260-123288-0006.flac,THE ATMOSPHERE IS EVIDENTLY CHARGED AND SURCHARGED WITH ELECTRICITY,260,123288
260-123288-0007,test-clean\260\123288\260-123288-0007.flac,THE WIND NEVER LULLS BUT TO ACQUIRE INCREASED STRENGTH THE VAST BANK OF HEAVY CLOUDS IS A HUGE RESERVOIR OF FEARFUL WINDY GUSTS AND RUSHING STORMS,260,123288
260-123288-0008,test-clean\260\123288\260-123288-0008.flac,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE HORIZON,260,123288
260-123288-0009,test-clean\260\123288\260-123288-0009.flac,THOSE CLOUDS SEEM AS IF THEY WERE GOING TO CRUSH THE SEA,260,123288
260-123288-0010,test-clean\260\123288\260-123288-0010.flac,ON THE MAST ALREADY I SEE THE LIGHT PLAY OF A LAMBENT SAINT ELMO'S FIRE THE OUTSTRETCHED SAIL CATCHES NOT A BREATH OF WIND AND HANGS LIKE A SHEET OF LEAD,260,123288
260-123288-0011,test-clean\260\123288\260-123288-0011.flac,BUT IF WE HAVE NOW CEASED TO ADVANCE WHY DO WE YET LEAVE THAT SAIL LOOSE WHICH AT THE FIRST SHOCK OF THE TEMPEST MAY CAPSIZE US IN A MOMENT,260,123288
260-123288-0012,test-clean\260\123288\260-123288-0012.flac,THAT WILL BE SAFEST NO NO NEVER,260,123288
260-123288-0013,test-clean\260\123288\260-123288-0013.flac,THE PILED UP VAPOURS CONDENSE INTO WATER AND THE AIR PUT INTO VIOLENT ACTION TO SUPPLY THE VACUUM LEFT BY THE CONDENSATION OF THE MISTS ROUSES ITSELF INTO A WHIRLWIND,260,123288
260-123288-0014,test-clean\260\123288\260-123288-0014.flac,HANS STIRS NOT,260,123288
260-123288-0015,test-clean\260\123288\260-123288-0015.flac,FROM THE UNDER SURFACE OF THE CLOUDS THERE ARE CONTINUAL EMISSIONS OF LURID LIGHT ELECTRIC MATTER IS IN CONTINUAL EVOLUTION FROM THEIR COMPONENT MOLECULES THE GASEOUS ELEMENTS OF THE AIR NEED TO BE SLAKED WITH MOISTURE FOR INNUMERABLE COLUMNS OF WATER RUSH UPWARDS INTO THE AIR AND FALL BACK AGAIN IN WHITE FOAM,260,123288
260-123288-0016,test-clean\260\123288\260-123288-0016.flac,I REFER TO THE THERMOMETER IT INDICATES THE FIGURE IS OBLITERATED,260,123288
260-123288-0017,test-clean\260\123288\260-123288-0017.flac,IS THE ATMOSPHERIC CONDITION HAVING ONCE REACHED THIS DENSITY TO BECOME FINAL,260,123288
260-123288-0018,test-clean\260\123288\260-123288-0018.flac,THE RAFT BEARS ON STILL TO THE SOUTH EAST,260,123288
260-123288-0019,test-clean\260\123288\260-123288-0019.flac,AT NOON THE VIOLENCE OF THE STORM REDOUBLES,260,123288
260-123288-0020,test-clean\260\123288\260-123288-0020.flac,EACH OF US IS LASHED TO SOME PART OF THE RAFT,260,123288
260-123288-0021,test-clean\260\123288\260-123288-0021.flac,THE WAVES RISE ABOVE OUR HEADS,260,123288
260-123288-0022,test-clean\260\123288\260-123288-0022.flac,THEY SEEM TO BE WE ARE LOST BUT I AM NOT SURE,260,123288
260-123288-0023,test-clean\260\123288\260-123288-0023.flac,HE NODS HIS CONSENT,260,123288
260-123288-0024,test-clean\260\123288\260-123288-0024.flac,THE FIREBALL HALF OF IT WHITE HALF AZURE BLUE AND THE SIZE OF A TEN INCH SHELL MOVED SLOWLY ABOUT THE RAFT BUT REVOLVING ON ITS OWN AXIS WITH ASTONISHING VELOCITY AS IF WHIPPED ROUND BY THE FORCE OF THE WHIRLWIND,260,123288
260-123288-0025,test-clean\260\123288\260-123288-0025.flac,HERE IT COMES THERE IT GLIDES NOW IT IS UP THE RAGGED STUMP OF THE MAST THENCE IT LIGHTLY LEAPS ON THE PROVISION BAG DESCENDS WITH A LIGHT BOUND AND JUST SKIMS THE POWDER MAGAZINE HORRIBLE,260,123288
260-123288-0026,test-clean\260\123288\260-123288-0026.flac,WE SHALL BE BLOWN UP BUT NO THE DAZZLING DISK OF MYSTERIOUS LIGHT NIMBLY LEAPS ASIDE IT APPROACHES HANS WHO FIXES HIS BLUE EYE UPON IT STEADILY IT THREATENS THE HEAD OF MY UNCLE WHO FALLS UPON HIS KNEES WITH HIS HEAD DOWN TO AVOID IT,260,123288
260-123288-0027,test-clean\260\123288\260-123288-0027.flac,A SUFFOCATING SMELL OF NITROGEN FILLS THE AIR IT ENTERS THE THROAT IT FILLS THE LUNGS,260,123288
260-123288-0028,test-clean\260\123288\260-123288-0028.flac,WE SUFFER STIFLING PAINS,260,123288
260-123440-0000,test-clean\260\123440\260-123440-0000.flac,AND HOW ODD THE DIRECTIONS WILL LOOK,260,123440
260-123440-0001,test-clean\260\123440\260-123440-0001.flac,POOR ALICE,260,123440
260-123440-0002,test-clean\260\123440\260-123440-0002.flac,IT WAS THE WHITE RABBIT RETURNING SPLENDIDLY DRESSED WITH A PAIR OF WHITE KID GLOVES IN ONE HAND AND A LARGE FAN IN THE OTHER HE CAME TROTTING ALONG IN A GREAT HURRY MUTTERING TO HIMSELF AS HE CAME OH THE DUCHESS THE DUCHESS,260,123440
260-123440-0003,test-clean\260\123440\260-123440-0003.flac,OH WON'T SHE BE SAVAGE IF I'VE KEPT HER WAITING,260,123440
260-123440-0004,test-clean\260\123440\260-123440-0004.flac,ALICE TOOK UP THE FAN AND GLOVES AND AS THE HALL WAS VERY HOT SHE KEPT FANNING HERSELF ALL THE TIME SHE WENT ON TALKING DEAR DEAR HOW QUEER EVERYTHING IS TO DAY,260,123440
260-123440-0005,test-clean\260\123440\260-123440-0005.flac,AND YESTERDAY THINGS WENT ON JUST AS USUAL,260,123440
260-123440-0006,test-clean\260\123440\260-123440-0006.flac,I WONDER IF I'VE BEEN CHANGED IN THE NIGHT,260,123440
260-123440-0007,test-clean\260\123440\260-123440-0007.flac,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,260,123440
260-123440-0008,test-clean\260\123440\260-123440-0008.flac,I'LL TRY IF I KNOW ALL THE THINGS I USED TO KNOW,260,123440
260-123440-0009,test-clean\260\123440\260-123440-0009.flac,I SHALL NEVER GET TO TWENTY AT THAT RATE,260,123440
260-123440-0010,test-clean\260\123440\260-123440-0010.flac,HOW CHEERFULLY HE SEEMS TO GRIN HOW NEATLY SPREAD HIS CLAWS AND WELCOME LITTLE FISHES IN WITH GENTLY SMILING JAWS,260,123440
260-123440-0011,test-clean\260\123440\260-123440-0011.flac,NO I'VE MADE UP MY MIND ABOUT IT IF I'M MABEL I'LL STAY DOWN HERE,260,123440
260-123440-0012,test-clean\260\123440\260-123440-0012.flac,IT'LL BE NO USE THEIR PUTTING THEIR HEADS DOWN AND SAYING COME UP AGAIN DEAR,260,123440
260-123440-0013,test-clean\260\123440\260-123440-0013.flac,I AM SO VERY TIRED OF BEING ALL ALONE HERE,260,123440
260-123440-0014,test-clean\260\123440\260-123440-0014.flac,AND I DECLARE IT'S TOO BAD THAT IT IS,260,123440
260-123440-0015,test-clean\260\123440\260-123440-0015.flac,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,260,123440
260-123440-0016,test-clean\260\123440\260-123440-0016.flac,I SHALL BE PUNISHED FOR IT NOW I SUPPOSE BY BEING DROWNED IN MY OWN TEARS,260,123440
260-123440-0017,test-clean\260\123440\260-123440-0017.flac,THAT WILL BE A QUEER THING TO BE SURE,260,123440
260-123440-0018,test-clean\260\123440\260-123440-0018.flac,I AM VERY TIRED OF SWIMMING ABOUT HERE O MOUSE,260,123440
260-123440-0019,test-clean\260\123440\260-123440-0019.flac,CRIED ALICE AGAIN FOR THIS TIME THE MOUSE WAS BRISTLING ALL OVER AND SHE FELT CERTAIN IT MUST BE REALLY OFFENDED,260,123440
260-123440-0020,test-clean\260\123440\260-123440-0020.flac,WE WON'T TALK ABOUT HER ANY MORE IF YOU'D RATHER NOT WE INDEED,260,123440
2094-142345-0000,test-clean\2094\142345\2094-142345-0000.flac,IT IS A VERY FINE OLD PLACE OF RED BRICK SOFTENED BY A PALE POWDERY LICHEN WHICH HAS DISPERSED ITSELF WITH HAPPY IRREGULARITY SO AS TO BRING THE RED BRICK INTO TERMS OF FRIENDLY COMPANIONSHIP WITH THE LIMESTONE ORNAMENTS SURROUNDING THE THREE GABLES THE WINDOWS AND THE DOOR PLACE,2094,142345
